video_id,title,url,duration,tone,style,emotion,region_tags,language,duration_group,category
Q8oATrODY4w,Blinx Live| بانه في بلينكس لايف,https://www.youtube.com/watch?v=Q8oATrODY4w,1587,casual,casual report,joy,['MENA'],Mixed,More than 5 minutes,entertainment
kulxPeuLlnI,سرقات كبرى | رقصة أصحاب الأرض,https://www.youtube.com/watch?v=kulxPeuLlnI,682,emotional,storytelling,anger,['Global'],Arabic,More than 5 minutes,history
ZHqiJpylSKE,الكمأة..الفطر الذي قتل من أجله أكثر من ١٧٠ سوريا.. ما قصته؟,https://www.youtube.com/watch?v=ZHqiJpylSKE,60,factual,news report,fear,"['Syria', 'Levant', 'MENA']",Arabic,Up to 1 minute,conflict
4jokXf6IkZk,سفار مع خبيب | صلالة .. جنة في شبه الجزيرة العربية,https://www.youtube.com/watch?v=4jokXf6IkZk,959,inspirational,storytelling,other,['Other'],Arabic,More than 5 minutes,culture
J9-i7rz3LdA,Blinx Live|احتراق وظيفي أو نفسي؟!,https://www.youtube.com/watch?v=J9-i7rz3LdA,931,factual,interview,other,['Global'],Mixed,More than 5 minutes,society
5XIfbtdWTW4,سوبر غريب | أغرب جوائز هوليوود.. جائزة أفضل كومبارس!,https://www.youtube.com/watch?v=5XIfbtdWTW4,140,factual,casual report,none,['Global'],Mixed,2 to 5 minutes,entertainment
D6SQo7AZLEI,لا تشبك على WiFi المطار,https://www.youtube.com/watch?v=D6SQo7AZLEI,1003,factual,interview,none,"['UAE', 'Gulf', 'MENA']",Mixed,More than 5 minutes,society
vE4kTzlhnWA,ما سر نجاح جون أشقر بالكوميديا؟.. كيف واجه التنمر والخيبات العاطفية والاجتماعية؟,https://www.youtube.com/watch?v=vE4kTzlhnWA,2993,emotional,interview,hope,"['Lebanon', 'Levant', 'MENA']",Mixed,More than 5 minutes,entertainment
BI-2Mb6Sqw4,Raffi Talks | شركات الإنتاج تتهافت على حقوق قصة لبنانية اقتحمت مصرفاً لانتزاع أموالها وعلاج أختها,https://www.youtube.com/watch?v=BI-2Mb6Sqw4,829,emotional,storytelling,hope,"['Lebanon', 'Levant', 'MENA']",Mixed,More than 5 minutes,entertainment
oUCghFhsrxc,التاريخ يعيد نفسه | المافيا - الجزء الثاني,https://www.youtube.com/watch?v=oUCghFhsrxc,874,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,crime
rQ09-SPXZS8,حمزة دياب: دينا الشربيني أمي,https://www.youtube.com/watch?v=rQ09-SPXZS8,138,emotional,interview,pride,"['Egypt', 'North Africa', 'MENA']",Arabic,2 to 5 minutes,entertainment
HND2qClSLew,تحدي العيد,https://www.youtube.com/watch?v=HND2qClSLew,1282,casual,storytelling,other,['MENA'],Arabic,More than 5 minutes,culture
YXNAvaQfRJU,RAFFI TALKS | تعرف على أسرار خدعة الزجاج المكسور في السينما,https://www.youtube.com/watch?v=YXNAvaQfRJU,826,factual,interview,pride,['Global'],Mixed,More than 5 minutes,entertainment
zvYHDSAg9KI,النجوم في عزاء والدة سيرين عبد النور,https://www.youtube.com/watch?v=zvYHDSAg9KI,293,emotional,storytelling,sadness,"['Lebanon', 'Levant', 'MENA']",Arabic,2 to 5 minutes,society
B3eto5Ii3CQ,التاريخ يعيد نفسه | المافيا .. الجزء الأول,https://www.youtube.com/watch?v=B3eto5Ii3CQ,893,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,crime
wiV9hjBmRgk,قاهري VS إسكندراني,https://www.youtube.com/watch?v=wiV9hjBmRgk,1039,casual,storytelling,other,"['Egypt', 'North Africa', 'MENA']",Arabic,More than 5 minutes,culture
1iff36TRQfc,كيف نجحت حماس في اختراق هواتف جنود الجيش الإسرائيلي؟,https://www.youtube.com/watch?v=1iff36TRQfc,103,factual,news report,none,"['Palestine', 'Levant', 'MENA']",Arabic,1 to 2 minutes,conflict
FCP6oB-bjTU,"خيانة على الطريقة الكورية!.. انفصال جديد بين نجوم الصف الأول في كوريا الجنوبية يشغل عشاق ""الكي بوب""",https://www.youtube.com/watch?v=FCP6oB-bjTU,89,emotional,storytelling,sadness,['Other'],Arabic,1 to 2 minutes,entertainment
XpErnxS-2es,"نادين جابر ما بين ""للموت"" و ""ع أمل""",https://www.youtube.com/watch?v=XpErnxS-2es,169,emotional,storytelling,pride,"['Lebanon', 'Levant', 'MENA']",Arabic,2 to 5 minutes,entertainment
8THe4MRPcqM,The Fashion Show | حديث الموضة مع مينا روز,https://www.youtube.com/watch?v=8THe4MRPcqM,505,casual,interview,pride,['MENA'],Mixed,More than 5 minutes,culture
sfVCrBAfaO8,التاريخ يعيد نفسه | قراصنة الكاريبي - الجزء الثاني,https://www.youtube.com/watch?v=sfVCrBAfaO8,979,other,storytelling,other,['Global'],Arabic,More than 5 minutes,history
CUn-Xe_3NZA,ما هو أصل الكسكسي؟.. وما الفرق بين الطاجين التونسي والمغربي؟,https://www.youtube.com/watch?v=CUn-Xe_3NZA,1151,casual,storytelling,other,['MENA'],Arabic,More than 5 minutes,culture
XRdsrEI5D88,"سرقات كبرى | مذبحة الموز.. وصمة عار في تاريخ ""الاستعمار الاقتصادي"" الأميركي",https://www.youtube.com/watch?v=XRdsrEI5D88,667,factual,storytelling,anger,['Global'],Arabic,More than 5 minutes,culture
7iMLhtDYyO8,التاريخ يعيد نفسه | قراصنة الكاريبي - الجزء الأول,https://www.youtube.com/watch?v=7iMLhtDYyO8,1006,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
ufLWpA8Iai4,التاريخ يعيد نفسه | العبودية .. طبيعة تاريخية,https://www.youtube.com/watch?v=ufLWpA8Iai4,978,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
DjbxKtyY_-Q,"فرصة ثانية لـ""نادين جابر"" | كيف صنعت اسمها في عالم الدراما ونجحت في ""ع أمل""؟",https://www.youtube.com/watch?v=DjbxKtyY_-Q,3359,inspirational,interview,pride,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,culture
Hrvkr7zNwDI,حكي شباب | ما أصل المقلوبة؟ وهل الهريس سعودي أم إماراتي؟,https://www.youtube.com/watch?v=Hrvkr7zNwDI,981,casual,storytelling,joy,['MENA'],Arabic,More than 5 minutes,culture
fSlA-M27zWg,7 خطوات لبشرة نضرة في رمضان,https://www.youtube.com/watch?v=fSlA-M27zWg,678,factual,interview,none,['MENA'],Mixed,More than 5 minutes,beauty
OVCWJ21AdiU,التاريخ يعيد نفسه | ما هي الفصاحة اللغوية ؟,https://www.youtube.com/watch?v=OVCWJ21AdiU,962,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
7srGeUj71sU,حكي شباب  |الفلافل وجبة ولا مقبلات؟.. ما هي أصول المقبلات على سفرة رمضان؟,https://www.youtube.com/watch?v=7srGeUj71sU,899,casual,storytelling,other,['MENA'],Arabic,More than 5 minutes,culture
v9sZ7LiLmfU,هند صبري عن عاداتها في رمضان: بصلي كل فرض بوقته وبسمع قرآن وبحب البخور,https://www.youtube.com/watch?v=v9sZ7LiLmfU,330,inspirational,interview,pride,['MENA'],Mixed,More than 5 minutes,entertainment
b9wPE57ln5k,ماذا يوجد في شنطة هدايا الأوسكار؟.. 150 ألف دولار في شنطة صغيرة!,https://www.youtube.com/watch?v=b9wPE57ln5k,196,factual,casual report,none,['Global'],English,2 to 5 minutes,entertainment
CsuHhPNanQ0,حفل جوائز الأوسكار.. أسرار مطبخ النجوم وخفايا شنطة الهدايا التي تجاوزت قيمتها الـ150 ألف دولار,https://www.youtube.com/watch?v=CsuHhPNanQ0,1386,factual,casual report,none,['Global'],Mixed,More than 5 minutes,entertainment
58G7lOOFngo,THE BUZZ EXTRA | تعرف على طقوس النجوم وعاداتهم المميزة في رمضان,https://www.youtube.com/watch?v=58G7lOOFngo,1676,casual,storytelling,other,['MENA'],Arabic,More than 5 minutes,entertainment
IweEjgHiVWw,The Fashion Show |  أبرز صيحات الموضة في رمضان2024 مع المصممة رولا قاسم,https://www.youtube.com/watch?v=IweEjgHiVWw,1159,factual,casual report,none,['MENA'],Mixed,More than 5 minutes,culture
JQTTws-payQ,"فرصة ثانية لـ""أرزة شدياق"".. كيف نجحت في الكوميديا من وسط الحرمان والمعاناة؟",https://www.youtube.com/watch?v=JQTTws-payQ,2750,emotional,storytelling,hope,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,society
55bLZANTXlk,RAFFI TALKS | ما الذي يجمع مسلسل مدرسة الروابي للبنات وفيلم مادام ويب؟,https://www.youtube.com/watch?v=55bLZANTXlk,479,confrontational,storytelling,other,['Global'],Mixed,More than 5 minutes,entertainment
_FVTbh0K2bk,ما هي أحدث تريندات عالم تجميل الأظافر؟ | The Fashion Show,https://www.youtube.com/watch?v=_FVTbh0K2bk,1392,casual,casual report,none,['Global'],Mixed,More than 5 minutes,culture
TeE6BlQ_AbA,الوجه الشرير لليابان.. استعمار ونهب للثروات واستغلال للنساء,https://www.youtube.com/watch?v=TeE6BlQ_AbA,706,factual,documentary,sadness,['Other'],Arabic,More than 5 minutes,history
R8RYjWGvWL8,التاريخ يعيد نفسه | شمس المعارف والعزيف .. الجزء الثاني,https://www.youtube.com/watch?v=R8RYjWGvWL8,954,factual,storytelling,none,['MENA'],Arabic,More than 5 minutes,history
wAJbccQATPU,"ماغي بو غصن: ""ع أمل"" يشبه إليسا وجمال سليمان يكشف سبب غيابه عن رمضان | The Buzz Extra",https://www.youtube.com/watch?v=wAJbccQATPU,1927,casual,casual report,none,['MENA'],Arabic,More than 5 minutes,entertainment
pkVvYPRAhgU,بنى ديزني لاند كاملة في البيت وحوله إلى محطة غريبة للزوار,https://www.youtube.com/watch?v=pkVvYPRAhgU,248,inspirational,interview,pride,['Global'],English,2 to 5 minutes,technology
r9AsqIuC_vM,فرصة ثانية لـ شهد بلان,https://www.youtube.com/watch?v=r9AsqIuC_vM,2630,inspirational,interview,hope,"['UAE', 'Gulf', 'MENA']",Mixed,More than 5 minutes,society
sjjC5oL6ZKQ,حكي شباب | حرية التعبير بين القوانين الحكومية والأعراف الاجتماعية.. حقيقة أم مؤامرة؟,https://www.youtube.com/watch?v=sjjC5oL6ZKQ,1995,confrontational,interview,anger,['MENA'],Arabic,More than 5 minutes,society
uqlMQ0ixVLY,هيلين ميرين تكشف أسرار خاصة عن حياتها الزوجية | RAFFI TALKS,https://www.youtube.com/watch?v=uqlMQ0ixVLY,1244,factual,interview,none,['MENA'],Mixed,More than 5 minutes,entertainment
Ku86IQ413us,"رانيا يوسف بمواجهة ""ابن الحرام""!",https://www.youtube.com/watch?v=Ku86IQ413us,1754,casual,casual report,none,['MENA'],Arabic,More than 5 minutes,entertainment
WTMVJLrbp0o,التاريخ يعيد نفسه |  شمس المعارف والعزيف - الجزء الأول,https://www.youtube.com/watch?v=WTMVJLrbp0o,1008,factual,storytelling,other,['MENA'],Arabic,More than 5 minutes,history
dbp2sRBw4YA,RAFFI TALKS | أتحب أفلام الخيال؟,https://www.youtube.com/watch?v=dbp2sRBw4YA,191,emotional,casual report,pride,['Global'],Mixed,2 to 5 minutes,entertainment
w8N3RLEjUfs,Ep24 - The Fashion Show,https://www.youtube.com/watch?v=w8N3RLEjUfs,1608,casual,interview,none,"['UAE', 'Gulf', 'MENA']",Mixed,More than 5 minutes,culture
gZYZv4D-zj0,"الحلقة كاملة | فرصة ثانية لـ""شذى حسون"".. من ستار أكاديمي لأضخم المسارح العربية",https://www.youtube.com/watch?v=gZYZv4D-zj0,2442,emotional,interview,hope,['Other'],Mixed,More than 5 minutes,entertainment
CaSX8lREEhY,حكي شباب | كيف يمكنك أن تتوظف بدون خبرة كافية؟,https://www.youtube.com/watch?v=CaSX8lREEhY,1783,inspirational,interview,hope,"['UAE', 'Gulf', 'MENA']",Arabic,More than 5 minutes,society
o_4HKkYXg_E,سرقات كبرى | لعنة ذهب الأزتك,https://www.youtube.com/watch?v=o_4HKkYXg_E,703,emotional,storytelling,anger,['Global'],Arabic,More than 5 minutes,history
i4iKotxuVr4,The Buzz Extra | أصالة نصري: الماضي غير محسوب!,https://www.youtube.com/watch?v=i4iKotxuVr4,2096,emotional,casual report,joy,['MENA'],Arabic,More than 5 minutes,entertainment
LlpcCqQcax8,AI Threatens Humanity,https://www.youtube.com/watch?v=LlpcCqQcax8,193,factual,news report,fear,['Global'],English,2 to 5 minutes,technology
BgwPv5zd1rs,المصمم زيد الفاروقي.. نقل التراث والثقافة الفلسطينية إلى العالمية بأزياء عصرية إبداعية,https://www.youtube.com/watch?v=BgwPv5zd1rs,2107,inspirational,interview,pride,['Global'],Arabic,More than 5 minutes,culture
R99gCOT3bgo,THE FASHION SHOW  EPS 23,https://www.youtube.com/watch?v=R99gCOT3bgo,1303,inspirational,casual report,joy,['MENA'],Mixed,More than 5 minutes,culture
STTEE-FTdW4,"Raffi Talks |  ""خفايا هوليوود: Avatar 3 ولقاء خاص مع نيكولاس كيدج",https://www.youtube.com/watch?v=STTEE-FTdW4,1214,casual,storytelling,none,['MENA'],Mixed,More than 5 minutes,entertainment
LALInWvX-uM,"""الملكة"" تهرب وقود ليبيا",https://www.youtube.com/watch?v=LALInWvX-uM,153,factual,news report,none,"['Libya', 'North Africa', 'MENA']",Arabic,2 to 5 minutes,economy
gkfAjlK6_gI,المساواة بين الجنسين في الوطن العربي.. ماذا عن التعليم والعمل والراتب؟,https://www.youtube.com/watch?v=gkfAjlK6_gI,1927,casual,interview,hope,['MENA'],Arabic,More than 5 minutes,society
Q8kwFTUAZiQ,مفاجآت أسبوع دبي للموضة وأغرب إطلالات حفل الغرامي وأزياء حصرية رائعة,https://www.youtube.com/watch?v=Q8kwFTUAZiQ,1404,casual,storytelling,none,['Global'],Mixed,More than 5 minutes,culture
r__c48nMWsc,بعد عاصي الحلاني.. وائل جسار يستعين بزوجته في كليبه الجديد,https://www.youtube.com/watch?v=r__c48nMWsc,2224,casual,casual report,none,['MENA'],Arabic,More than 5 minutes,entertainment
xLtTHneZYtQ,التاريخ يعيد نفسه | هرطقة صدق النبوءة.. توقع أم نبوءة؟,https://www.youtube.com/watch?v=xLtTHneZYtQ,949,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,entertainment
RoG51RcVhJw,سوبر غريب | غرفة الغاضبين.. تكسير وتحطيم بلا حدود,https://www.youtube.com/watch?v=RoG51RcVhJw,156,emotional,storytelling,anger,['Global'],Mixed,2 to 5 minutes,entertainment
aInKi_hqEeA,فرصة ثانية | زينة برهوم..قصة امرأة فلسطينية تغني للعالم: رحلة من الأردن إلى أميركا,https://www.youtube.com/watch?v=aInKi_hqEeA,2800,inspirational,interview,pride,['MENA'],Mixed,More than 5 minutes,culture
H7J8scwrqKo,حكي شباب | متطلبات الشباب في سوق العمل,https://www.youtube.com/watch?v=H7J8scwrqKo,2571,casual,interview,hope,['Global'],Mixed,More than 5 minutes,society
bMNpCX9BUw0,RAFFI TALKS | جديد السينما 2024 وأسرار تسجيل الأصوات الحية في هوليوود,https://www.youtube.com/watch?v=bMNpCX9BUw0,1282,factual,casual report,none,['Global'],Mixed,More than 5 minutes,entertainment
3vmOJ7JGi84,سرقات كبري | مانهاتن.. أغلى جزيرة في العالم بيعت مقابل 24 دولاراً فقط!,https://www.youtube.com/watch?v=3vmOJ7JGi84,701,factual,storytelling,other,['Global'],Arabic,More than 5 minutes,history
3J6TQT9p9Y8,التاريخ يعيد نفسه | بيرني مادوف.. بين الطمع والنصب,https://www.youtube.com/watch?v=3J6TQT9p9Y8,932,other,storytelling,none,['Global'],Arabic,More than 5 minutes,history
xLiXhSB8Utc,سوبر غريب | أصغر عبقرية.. الطفلة المعجزة التي أبهرت العالم بذكائها,https://www.youtube.com/watch?v=xLiXhSB8Utc,217,inspirational,storytelling,pride,['Global'],Arabic,2 to 5 minutes,education
m9lOwUEhaIo,"فرصة ثانية | فادي الخطيب.. بطل كرة السلة الملقب بـ""النمر اللبناني""",https://www.youtube.com/watch?v=m9lOwUEhaIo,2988,emotional,interview,pride,"['Lebanon', 'Levant', 'MENA']",Mixed,More than 5 minutes,sports
UU0EULjoI8o,حكي شباب | الانتماء وطن أم فكرة؟.. ما علاقة جواز السفر والجنسية بالانتماء؟,https://www.youtube.com/watch?v=UU0EULjoI8o,1798,emotional,storytelling,other,['MENA'],Arabic,More than 5 minutes,society
PY94XWP0Beo,مستشارك المالي روبوت.. يساعدك على إدارة أموالك واستثماراتك,https://www.youtube.com/watch?v=PY94XWP0Beo,235,factual,storytelling,hope,['Global'],Arabic,2 to 5 minutes,economy
bebm2iWvimE,Raffi Talks | أوبنهايمر يكتسح الأوسكارز ومقابلة خاصة مع رامي يوسف,https://www.youtube.com/watch?v=bebm2iWvimE,1085,factual,news report,none,['Global'],Mixed,More than 5 minutes,entertainment
fntZT3i3EGU,THE BUZZ EXTRA | أنغام وتامر عاشور يحتفلان بالإقامة الذهبية,https://www.youtube.com/watch?v=fntZT3i3EGU,2468,casual,casual report,none,['MENA'],Arabic,More than 5 minutes,entertainment
6ATix0GVVQU,سوبر غريب |  8000 مسمار لصناعة لوحة فنية ساحرة ثلاثية الأبعاد!,https://www.youtube.com/watch?v=6ATix0GVVQU,152,inspirational,interview,pride,['Global'],Mixed,2 to 5 minutes,culture
_dn1IXElmlc,التاريخ يعيد نفسه |  بونزي سكيم.. بين الطمع والنصب,https://www.youtube.com/watch?v=_dn1IXElmlc,932,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,economy
mAYNLMtxpjw,The Fashion Show | ماذا ارتدى المشاهير على السجادة البنفسجية في Joy Awards؟,https://www.youtube.com/watch?v=mAYNLMtxpjw,1135,casual,storytelling,none,['Global'],Mixed,More than 5 minutes,entertainment
B7A7zi1GlUI,"فرصة ثانية | كيف نجح عبدالله أبو الشيخ المدير التنفيذي لتطبيق ""بوتيم"" العالمي ؟",https://www.youtube.com/watch?v=B7A7zi1GlUI,3233,inspirational,interview,pride,['MENA'],Arabic,More than 5 minutes,society
bGh4e6qxYII,Raffi Talks | توصيات رافي لأحدث وأقوى المسلسلات والأفلام,https://www.youtube.com/watch?v=bGh4e6qxYII,349,factual,casual report,none,['Global'],Arabic,More than 5 minutes,entertainment
kkH7L8SAQf0,سفار مع خبيب | عُمان.. رحلة إلى شلالات عين غيض الساحرة,https://www.youtube.com/watch?v=kkH7L8SAQf0,486,inspirational,storytelling,other,['Other'],Arabic,More than 5 minutes,culture
cndQBLhcHUc,حكي شباب | أموال العالم بيد جيل Z.. أين يصرفوها؟,https://www.youtube.com/watch?v=cndQBLhcHUc,2238,factual,interview,none,['Global'],Arabic,More than 5 minutes,economy
Lbq51-I71zU,اعمل حسابك | اربح ذهب..من الفضة!,https://www.youtube.com/watch?v=Lbq51-I71zU,188,factual,storytelling,none,['Global'],Arabic,2 to 5 minutes,economy
45CfSZnbxPQ,أسطول القراصنة,https://www.youtube.com/watch?v=45CfSZnbxPQ,737,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
sIF9y8kGmEA,RAFFI TALKS | جورج كلوني يكشف تفاصيل فيلمه الجديد وتجربته في تعلم اللغة العربية,https://www.youtube.com/watch?v=sIF9y8kGmEA,1027,factual,casual report,none,['MENA'],Mixed,More than 5 minutes,entertainment
kk6E00h61mQ,علاقة معقدة بين سيرين عبدالنور وقيس الشيخ نجيب |THE BUZZ EXTRA,https://www.youtube.com/watch?v=kk6E00h61mQ,2023,emotional,storytelling,other,['MENA'],Arabic,More than 5 minutes,entertainment
tVGLHNQD3f0,سوبر غريب | البيت الخفي بـ18 مليون دولار فقط!,https://www.youtube.com/watch?v=tVGLHNQD3f0,238,factual,storytelling,none,['Other'],Mixed,2 to 5 minutes,culture
eo43C3JGd6g,التاريخ يعيد نفسه | نيكولا تسلا ج2 : من الحقيقة إلى الجدل,https://www.youtube.com/watch?v=eo43C3JGd6g,729,factual,storytelling,other,['Global'],Arabic,More than 5 minutes,history
Rm55CtCqYx8,The Fashion Show | أسبوع الموضة في ميلانو,https://www.youtube.com/watch?v=Rm55CtCqYx8,915,factual,news report,none,['MENA'],Mixed,More than 5 minutes,culture
s1a1yJjdGGI,فرصة ثانية | جاد بو كرم.. من التسويق إلى نجومية الكوميديا,https://www.youtube.com/watch?v=s1a1yJjdGGI,2551,inspirational,interview,pride,"['Lebanon', 'Levant', 'MENA']",Mixed,More than 5 minutes,entertainment
zrztFCBm8k8,حكي شباب | أين أبدأ بالاستثمار؟,https://www.youtube.com/watch?v=zrztFCBm8k8,2324,factual,interview,hope,['Global'],Mixed,More than 5 minutes,economy
taoBdcBFens,اعمل حسابك | الحل المثالي لضمان تقاعد مبكر بعائد مالي مرتفع,https://www.youtube.com/watch?v=taoBdcBFens,281,inspirational,storytelling,hope,['Global'],Arabic,2 to 5 minutes,economy
F8nTKtebJBQ,THE BUZZ EXTRA | أهم انفلونسرز العالم والوطن العربي بالإمارات,https://www.youtube.com/watch?v=F8nTKtebJBQ,2572,casual,casual report,none,['MENA'],Arabic,More than 5 minutes,entertainment
Gqpx8cvOOD4,التاريخ يعيد نفسه | نيكولا تسلا.. أبو الكهرباء والاتصالات ومُخترع المستقبل,https://www.youtube.com/watch?v=Gqpx8cvOOD4,870,inspirational,storytelling,pride,['Global'],Arabic,More than 5 minutes,history
BWKgedd4PPs,زينة خوري نجمة Dubai Bling تتحدث عن علامتها التجارية | The Fashion Show,https://www.youtube.com/watch?v=BWKgedd4PPs,1729,casual,interview,none,['Global'],Mixed,More than 5 minutes,entertainment
tTJA4ZIAe10,"الكوميدي شون شدياق: الضحك وصفة طبية.. وهذه قصة ""والدي مطلقان""",https://www.youtube.com/watch?v=tTJA4ZIAe10,561,emotional,interview,hope,['MENA'],English,More than 5 minutes,entertainment
8jgYkJ0DyeQ,فرصة ثانية | سينتيا صاموئيل.. من التمثيل إلى مسابقات ملكات الجمال,https://www.youtube.com/watch?v=8jgYkJ0DyeQ,3171,emotional,interview,hope,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,entertainment
ao_XqV5nPcM,سفار مع خبيب | ما سر اختفاء قبائل الماساي في أدغال أفريقيا؟,https://www.youtube.com/watch?v=ao_XqV5nPcM,1064,factual,documentary,none,['Other'],Arabic,More than 5 minutes,culture
gSZFbKB7DVU,حكي شباب | 7 مليون مُشرد.. ماذا يحدث في السودان؟,https://www.youtube.com/watch?v=gSZFbKB7DVU,2573,emotional,interview,sadness,['Other'],Arabic,More than 5 minutes,conflict
JOufMcnKcRY,اعمل حسابك | قبل الاستثمار... قواعد ومعايير لازم تعرفها!,https://www.youtube.com/watch?v=JOufMcnKcRY,245,factual,storytelling,none,"['UAE', 'Gulf', 'MENA']",Arabic,2 to 5 minutes,economy
pShg-40vZXQ,سرقات كبرى |  لعنة ذهب كورتيس,https://www.youtube.com/watch?v=pShg-40vZXQ,729,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
rO-ZF7HFJfA,"THE BUZZ EXTRA | ""آخر الترندات نجوى كرم ""جابت العيد",https://www.youtube.com/watch?v=rO-ZF7HFJfA,2364,emotional,storytelling,joy,['MENA'],Arabic,More than 5 minutes,entertainment
PsTdQbRIJoE,The Fashion Show | آخر أخبار التصميم والموضة وأحدث صرعات النظارات الشمسية,https://www.youtube.com/watch?v=PsTdQbRIJoE,934,factual,casual report,none,['Global'],Mixed,More than 5 minutes,culture
BQP_sIkJIfg,التاريخ يعيد نفسه | ليلة سقوط القسطنطينية الجزء 2: صمود كابح وملك فاتح,https://www.youtube.com/watch?v=BQP_sIkJIfg,900,factual,storytelling,pride,['Global'],Arabic,More than 5 minutes,history
eC5TSOUqO1E,سوبر غريب | براين جونسون.. الرجل الذي يتحدى الكبر,https://www.youtube.com/watch?v=eC5TSOUqO1E,201,factual,interview,hope,['Global'],Mixed,2 to 5 minutes,health
T-Pw21K7gdg,جابر بن حيان .. أبو الكيمياء!,https://www.youtube.com/watch?v=T-Pw21K7gdg,164,inspirational,storytelling,pride,['Other'],Arabic,2 to 5 minutes,history
hf8uFn6UUpY,الحلقة كاملة..فرصة ثانية | عباس جعفر.. حسه الفكاهي ولهجته البعلبكية أوصلتاه للنجومية,https://www.youtube.com/watch?v=hf8uFn6UUpY,3078,emotional,interview,pride,"['Lebanon', 'Levant', 'MENA']",Arabic,More than 5 minutes,entertainment
FFf_PYGc_zI,حكي شباب | حقق أهداف 2024.. ببساطة,https://www.youtube.com/watch?v=FFf_PYGc_zI,2317,inspirational,storytelling,hope,['Global'],Arabic,More than 5 minutes,society
Q7eIFNucWr0,أمنيات وبرامج ووجوه بلينكس في العام الجديد.. مع شذى,https://www.youtube.com/watch?v=Q7eIFNucWr0,67,emotional,storytelling,hope,['Global'],Arabic,1 to 2 minutes,society
qn6KjWuisv0,اعمل حسابك | أسهم من تحت الطاولة؟,https://www.youtube.com/watch?v=qn6KjWuisv0,215,factual,storytelling,none,['Global'],Arabic,2 to 5 minutes,economy
sdSdX7KpFy0,THE BUZZ EXTRA | ما هو عنوان عام 2023 على الصعيد الفني؟,https://www.youtube.com/watch?v=sdSdX7KpFy0,2169,emotional,storytelling,other,['MENA'],Mixed,More than 5 minutes,entertainment
g5qmYwhf7M8,سوبر غريب | أبرز مهارات الدفاع عن النفس عند النساء,https://www.youtube.com/watch?v=g5qmYwhf7M8,243,inspirational,interview,hope,['Global'],Mixed,2 to 5 minutes,society
e5TcleJ7pd8,التاريخ يعيد نفسه | ليلة سقوط القسطنطينية,https://www.youtube.com/watch?v=e5TcleJ7pd8,891,factual,storytelling,none,['Other'],Arabic,More than 5 minutes,history
GGsWxjoQgdw,عرض أزياء خاص لبلينكس في حلقة بمناسبة رأس السنة | The Fashion Show,https://www.youtube.com/watch?v=GGsWxjoQgdw,973,casual,storytelling,hope,['Global'],Mixed,More than 5 minutes,entertainment
NMUJfB5jQ-E,فرصة ثانية | صانع المحتوى واليوتيوبر الفلسطيني عمر أبو الرب,https://www.youtube.com/watch?v=NMUJfB5jQ-E,2264,inspirational,interview,hope,['MENA'],Arabic,More than 5 minutes,entertainment
ZiHKDQnRdBk,حكي شباب | جيل السوشال ميديا.. الآثار النفسية والصحية,https://www.youtube.com/watch?v=ZiHKDQnRdBk,1926,factual,interview,other,['MENA'],Arabic,More than 5 minutes,society
oXjO5Cc9Idk,اعمل حسابك | Adobe VS Autodesk.. أيهما أفضل للاستثمار؟,https://www.youtube.com/watch?v=oXjO5Cc9Idk,273,factual,casual report,none,['Global'],Arabic,2 to 5 minutes,economy
Jqvl-LTRkfQ,سرقات كبرى | الحملة الوحشية للبرتغال على الخليج العربي,https://www.youtube.com/watch?v=Jqvl-LTRkfQ,729,factual,documentary,none,['MENA'],Arabic,More than 5 minutes,history
vxJHdRV5A2Y,The Buzz Extra | أحلام..ملكة ومقدمة برامج,https://www.youtube.com/watch?v=vxJHdRV5A2Y,2147,emotional,casual report,joy,['MENA'],Arabic,More than 5 minutes,entertainment
mrc1DVlaVQE,التاريخ يعيد نفسه | نابليون وهتلر .. النهاية الحتمية - الجزء الثاني,https://www.youtube.com/watch?v=mrc1DVlaVQE,557,factual,storytelling,none,['Global'],Arabic,More than 5 minutes,history
xWLL2PTZLic,حصريا لبلينكس تغطية لتعاون المصمم العالمي دابر دان  | The Fashion Show,https://www.youtube.com/watch?v=xWLL2PTZLic,885,casual,storytelling,none,['Global'],Mixed,More than 5 minutes,entertainment
2317VX2zVro,فرصة ثانية | لـ ماما ناديا.. كرست حياتها في حب واحتضان الأيتام من أصحاب الهمم,https://www.youtube.com/watch?v=2317VX2zVro,2850,inspirational,interview,hope,"['UAE', 'Gulf', 'MENA']",Arabic,More than 5 minutes,society
